Author,Genus,N_ASD,ASD_Mean,ASD_SD,N_TD,TD_Mean,TD_SD
Deng,Paraprevotella,45,7.34E-07,4.92E-06,45,2.94E-05,0.000164351
Deng,Parasegetibacter,45,0.001569586,0.004773538,45,0,0
Deng,Parasutterella,45,0.004068155,0.010208189,45,0.000843129,0.001809028
Deng,Parvibaculum,45,1.47E-06,9.86E-06,45,2.94E-06,1.97E-05
Deng,Parvimonas,45,1.10E-05,3.37E-05,45,5.36E-05,0.000161668
Deng,Paucibacter,45,3.67E-06,1.45E-05,45,0,0
Deng,Pectobacterium,45,0.000159967,0.000745382,45,0.000460089,0.000865908
Deng,Pedobacter,45,0.000424867,0.001302626,45,1.47E-06,9.86E-06
Deng,Pedomicrobium,45,0.000132083,0.000375659,45,2.94E-06,1.54E-05
Deng,Pelolinea,45,4.40E-06,1.51E-05,45,2.94E-06,1.97E-05
Deng,Pelomonas,45,0.000708111,0.002356297,45,7.34E-07,4.92E-06
Deng,Peptoclostridium,45,1.47E-06,6.91E-06,45,0,0
Deng,Peptococcus,45,3.67E-05,0.000168376,45,1.47E-06,9.86E-06
Deng,Peptoniphilus,45,1.61E-05,6.47E-05,45,2.05E-05,6.35E-05
Deng,Peptostreptococcus,45,1.10E-05,4.11E-05,45,1.61E-05,3.42E-05
Deng,Peredibacter,45,0.000151895,0.000460854,45,0,0
Deng,Perlucidibaca,45,2.42E-05,9.32E-05,45,0,0
Deng,Phaeocystidibacter,45,8.81E-06,4.07E-05,45,0,0
Deng,Phaeodactylibacter,45,1.69E-05,6.67E-05,45,0,0
Deng,Phascolarctobacterium,45,0.000942925,0.002029909,45,0.002086177,0.004142786
Deng,Phaselicystis,45,0,0,45,7.34E-07,4.92E-06
Deng,Phenylobacterium,45,0.000219404,0.000739512,45,4.40E-06,1.33E-05
Deng,Phocea,45,2.86E-05,6.51E-05,45,6.09E-05,0.00017173
Deng,Phormidium_IAM_M-71,45,5.14E-06,1.72E-05,45,0,0
Deng,Phreatobacter,45,3.30E-05,8.65E-05,45,0,0
Deng,Planktosalinus,45,0,0,45,1.47E-06,9.86E-06
Deng,Planktothrix_NIVA-CYA_15,45,0.000140155,0.000920151,45,0,0
Deng,Planomicrobium,45,3.52E-05,0.000103306,45,0,0
Deng,Polaromonas,45,0.000131349,0.000404505,45,1.47E-06,9.86E-06
Deng,Polyangium,45,1.32E-05,5.19E-05,45,0,0
Deng,Polymorphobacter,45,1.47E-06,6.91E-06,45,7.34E-07,4.92E-06
Deng,Polynucleobacter,45,5.14E-06,2.99E-05,45,0,0
Deng,Pontibacter,45,0.000963472,0.002935141,45,7.34E-07,4.92E-06
Deng,Porphyrobacter,45,0.000135018,0.00031059,45,2.20E-06,1.48E-05
Deng,Porphyromonas,45,1.91E-05,6.43E-05,45,2.05E-05,5.64E-05
Deng,Portibacter,45,7.34E-07,4.92E-06,45,0,0
Deng,possible_genus_03,45,8.81E-06,5.91E-05,45,0,0
Deng,possible_genus_04,45,2.64E-05,0.000101294,45,7.34E-07,4.92E-06
Deng,Prevotella,45,0.017200135,0.057264744,45,0.011104507,0.03755062
Deng,Prevotellaceae_UCG-001,45,3.96E-05,0.000177097,45,0,0
Deng,Prevotellaceae_UCG-003,45,6.60E-06,2.78E-05,45,7.34E-07,4.92E-06
Deng,Propioniciclava,45,0,0,45,2.20E-06,1.48E-05
Deng,Propionicimonas,45,1.47E-06,6.91E-06,45,5.87E-06,3.94E-05
Deng,Propionivibrio,45,3.74E-05,0.000116723,45,4.40E-06,2.95E-05
Deng,Prosthecobacter,45,3.67E-06,2.02E-05,45,0,0
Deng,Prosthecomicrobium,45,2.79E-05,7.58E-05,45,3.67E-06,2.46E-05
Deng,Proteocatella,45,8.81E-06,4.53E-05,45,0,0
Deng,Proteus,45,0.001568118,0.010519255,45,3.08E-05,0.000131481
Deng,Pseudarcicella,45,2.05E-05,9.59E-05,45,0,0
Deng,Pseudarcobacter,45,0.000202527,0.001178229,45,2.20E-06,1.48E-05
Deng,Pseudoflavitalea,45,7.34E-07,4.92E-06,45,7.34E-07,4.92E-06
Deng,Pseudohongiella,45,7.34E-06,2.10E-05,45,0,0
Deng,Pseudolabrys,45,1.91E-05,6.91E-05,45,1.47E-06,9.86E-06
Deng,Pseudomonas,45,0.000632531,0.001638727,45,2.94E-05,7.38E-05
Deng,Pseudonocardia,45,2.94E-06,1.54E-05,45,0,0
Deng,Pseudoramibacter,45,0,0,45,7.34E-07,4.92E-06
Deng,Pseudoxanthomonas,45,4.77E-05,0.000134164,45,1.32E-05,6.03E-05
Deng,Psychrobacter,45,4.40E-06,2.95E-05,45,0,0
Deng,Puia,45,1.76E-05,7.65E-05,45,1.47E-06,6.91E-06
Deng,Pyramidobacter,45,9.54E-06,3.63E-05,45,8.07E-06,3.39E-05
Deng,Quinella,45,0,0,45,7.34E-06,2.89E-05
Deng,Ralstonia,45,8.66E-05,0.000267657,45,0,0
Deng,Ramlibacter,45,3.23E-05,0.000112027,45,0,0
Deng,Raoultibacter,45,3.30E-05,0.000148922,45,8.07E-06,2.46E-05
Deng,RB41,45,9.76E-05,0.000311931,45,5.87E-06,1.62E-05
Deng,RBG-16-49-21,45,2.57E-05,0.000111356,45,4.40E-06,2.95E-05
Deng,Reyranella,45,4.70E-05,9.66E-05,45,8.07E-06,3.99E-05
Deng,Rhabdobacter,45,5.87E-06,2.84E-05,45,0,0
Deng,Rheinheimera,45,0.003778306,0.013711394,45,7.34E-07,4.92E-06
Deng,Rhizobacter,45,2.64E-05,9.12E-05,45,0,0
Deng,Rhodanobacter,45,1.03E-05,5.02E-05,45,0,0
Deng,Rhodobacter,45,0.000986953,0.002399276,45,2.05E-05,9.46E-05
Deng,Rhodococcus,45,1.91E-05,4.07E-05,45,0,0
Deng,Rhodocytophaga,45,2.27E-05,5.88E-05,45,0,0
Deng,Rhodoferax,45,0.0004777,0.001887622,45,0,0
Deng,Rhodomicrobium,45,1.25E-05,5.47E-05,45,1.69E-05,0.000113369
Deng,Rhodoplanes,45,4.48E-05,0.000134835,45,0,0
Deng,Rhodopseudomonas,45,1.91E-05,7.11E-05,45,0,0
Deng,Rhodovastum,45,1.54E-05,5.39E-05,45,0,0
Deng,Rickettsiella,45,7.34E-07,4.92E-06,45,1.47E-06,6.91E-06
Deng,Rikenellaceae_RC9_gut_group,45,1.76E-05,4.91E-05,45,0.000107134,0.000658746
Deng,Romboutsia,45,0.011049472,0.024424946,45,0.01023863,0.01755321
Deng,Roseburia,45,0.023264944,0.034351498,45,0.012492112,0.017538237
Deng,Roseimarinus,45,1.54E-05,9.86E-05,45,2.13E-05,0.000142885
Deng,Roseimicrobium,45,7.34E-06,4.45E-05,45,0,0
Deng,Roseobacter_clade_CHAB-I-5_lineage,45,2.94E-06,1.54E-05,45,1.47E-06,9.86E-06
Deng,Roseococcus,45,0.000119608,0.000503115,45,0,0
Deng,Roseomonas,45,0.000212067,0.000495736,45,1.47E-05,9.86E-05
Deng,Roseovarius,45,2.94E-06,1.54E-05,45,0,0
Deng,Rothia,45,0.000138687,0.000248204,45,0.000186384,0.000313273
Deng,Rubellimicrobium,45,7.48E-05,0.000198563,45,2.20E-06,1.48E-05
Deng,Rubritepida,45,3.67E-06,1.61E-05,45,0,0
Deng,Rubrobacter,45,1.76E-05,5.39E-05,45,1.47E-06,9.86E-06
Deng,Rudanella,45,1.91E-05,7.65E-05,45,0,0
Deng,Rufibacter,45,0.000895963,0.002537646,45,0,0
Deng,Ruminiclostridium,45,5.14E-06,2.22E-05,45,0,0
Deng,Ruminococcus,45,0.011305567,0.018132208,45,0.016664465,0.025383455
Deng,Runella,45,2.49E-05,8.59E-05,45,0,0
Deng,S5-A14a,45,1.47E-06,9.86E-06,45,5.87E-06,2.03E-05
Deng,Saccharofermentans,45,1.61E-05,4.65E-05,45,3.38E-05,8.52E-05
Deng,Salinimicrobium,45,0,0,45,7.34E-07,4.92E-06
Deng,Sandaracinus,45,2.94E-06,9.53E-06,45,0,0
Deng,Sanguibacteroides,45,2.20E-06,1.09E-05,45,0,0
Deng,Scardovia,45,0,0,45,7.34E-07,4.92E-06
Deng,Sedimentibacter,45,1.54E-05,6.55E-05,45,2.20E-06,1.48E-05
Deng,Sediminibacterium,45,0.000331675,0.001079377,45,4.40E-06,1.33E-05
Deng,SEEP-SRB1,45,2.20E-06,1.48E-05,45,0,0
Deng,Segetibacter,45,7.34E-06,3.98E-05,45,0,0
Deng,Sellimonas,45,0.002859596,0.004294559,45,0.002097184,0.002385719
Deng,Senegalimassilia,45,1.61E-05,5.10E-05,45,3.67E-05,0.00015496
Deng,Serratia,45,6.46E-05,0.00027772,45,2.64E-05,4.32E-05
Deng,SH3-11,45,2.20E-06,8.32E-06,45,0,0
Deng,Sh765B-TzT-35,45,2.86E-05,0.00012276,45,7.34E-07,4.92E-06
Deng,Shuttleworthia,45,6.60E-06,3.96E-05,45,1.76E-05,0.000103306
Deng,Sideroxydans,45,6.90E-05,0.000242166,45,0,0
Deng,Silicimonas,45,0,0,45,2.94E-06,1.38E-05
Deng,Silvanigrella,45,1.47E-06,9.86E-06,45,0,0
Deng,Siphonobacter,45,5.87E-06,2.66E-05,45,0,0
Deng,Skermanella,45,0.000418263,0.001328406,45,2.20E-06,8.32E-06
Deng,Slackia,45,1.17E-05,3.00E-05,45,2.20E-06,1.09E-05
Deng,SM1A02,45,1.47E-05,5.83E-05,45,0,0
Deng,Smithella,45,4.04E-05,0.000128798,45,0.00035589,0.002387383
Deng,Snowella_0TU37S04,45,2.94E-06,1.54E-05,45,0,0
Deng,Soehngenia,45,0,0,45,1.47E-06,9.86E-06
Deng,Solitalea,45,2.20E-06,1.09E-05,45,0,0
Deng,Solobacterium,45,4.26E-05,9.32E-05,45,4.99E-05,7.24E-05
Deng,Sphingoaurantiacus,45,2.57E-05,8.32E-05,45,0,0
Deng,Sphingobacterium,45,1.47E-05,5.70E-05,45,0,0
Deng,Sphingobium,45,4.33E-05,0.000121418,45,3.67E-06,1.45E-05
Deng,Sphingomonas,45,0.012598512,0.036522957,45,3.01E-05,4.76E-05
Deng,Sphingopyxis,45,0.000102731,0.000330044,45,4.40E-06,2.50E-05
Deng,Sphingorhabdus,45,0.000501915,0.001389759,45,2.94E-06,1.54E-05
Deng,Sphingosinicella,45,2.57E-05,6.98E-05,45,0,0
Deng,Spirochaeta,45,2.27E-05,7.31E-05,45,1.47E-06,9.86E-06
Deng,Spirochaeta_2,45,8.07E-06,4.94E-05,45,0,0
Deng,Spirosoma,45,5.14E-06,1.86E-05,45,0,0
Deng,Sporacetigenium,45,4.77E-05,0.000156972,45,3.67E-06,1.61E-05
Deng,Sporocytophaga,45,1.69E-05,6.91E-05,45,0,0
Deng,Staphylococcus,45,6.90E-05,0.000140872,45,4.99E-05,0.000275036
Deng,Stenotrophomonas,45,0.000438075,0.002031667,45,2.86E-05,6.51E-05
Deng,Steroidobacter,45,8.51E-05,0.000303882,45,0,0
Deng,Sterolibacterium,45,1.47E-06,6.91E-06,45,0,0
Deng,Stomatobaculum,45,2.20E-06,1.48E-05,45,0,0
Deng,Streptococcus,45,0.013804869,0.027608344,45,0.024648879,0.048474072
Deng,Subdoligranulum,45,0.02160877,0.030793279,45,0.025869179,0.043260181
Deng,Subgroup_10,45,0.000143824,0.000389747,45,2.20E-06,1.09E-05
Deng,Subgroup_23,45,1.10E-05,5.02E-05,45,0,0
Deng,Succinatimonas,45,7.34E-07,4.92E-06,45,0,0
Deng,Succiniclasticum,45,0,0,45,1.47E-06,9.86E-06
Deng,Succinivibrio,45,3.67E-06,1.61E-05,45,0,0
Deng,Succinivibrionaceae_UCG-001,45,2.94E-06,1.18E-05,45,0,0
Deng,Sulfuricella,45,2.13E-05,9.26E-05,45,0,0
Deng,Sulfuricurvum,45,0.002371623,0.011180751,45,2.20E-06,1.09E-05
Deng,Sulfurimonas,45,3.52E-05,0.000160326,45,1.69E-05,4.32E-05
Deng,Sulfurisoma,45,7.70E-05,0.000432008,45,0,0
Deng,Sulfuritalea,45,0.000425601,0.002057916,45,0,0
Deng,Sulfurospirillum,45,2.13E-05,8.32E-05,45,0.000166571,0.000280403
Deng,Sulfurovum,45,6.16E-05,0.000282415,45,0.000200326,0.001343828
Deng,Sumerlaea,45,1.17E-05,4.29E-05,45,0,0
Deng,Sutterella,45,0.002405377,0.004401648,45,0.000286914,0.001191967
Deng,Sva0081_sediment_group,45,4.11E-05,0.000167705,45,3.16E-05,0.000211979
Deng,Sva0996_marine_group,45,2.20E-06,1.48E-05,45,0,0
Deng,SWB02,45,9.25E-05,0.000273024,45,3.67E-06,1.26E-05
Deng,Symbiobacterium,45,8.22E-05,0.000403163,45,0,0
Deng,Syntrophobacter,45,0,0,45,1.32E-05,8.85E-05
Deng,Syntrophococcus,45,1.47E-06,9.86E-06,45,0,0
Deng,Syntrophomonas,45,7.34E-06,3.98E-05,45,7.34E-07,4.92E-06
Deng,Syntrophorhabdus,45,4.26E-05,0.000122089,45,0.000204729,0.001373364
Deng,Syntrophus,45,0.000115939,0.000366939,45,0.000572359,0.003839501
Deng,Tahibacter,45,2.20E-06,1.48E-05,45,2.94E-06,1.97E-05
Deng,Taibaiella,45,0,0,45,1.47E-06,9.86E-06
Deng,Tannerella,45,2.94E-06,1.18E-05,45,2.94E-06,1.97E-05
Deng,Taonella,45,2.94E-06,1.38E-05,45,0,0
Deng,Tardiphaga,45,0.000151162,0.000718858,45,0,0
Deng,TC1,45,2.94E-06,1.38E-05,45,0,0
Deng,Terrimonas,45,0.000399918,0.001341258,45,1.47E-06,9.86E-06
Deng,Terrisporobacter,45,0.002301912,0.004369543,45,0.004559063,0.011990217
Deng,Thermomonas,45,0.002454541,0.007005257,45,1.39E-05,7.45E-05
Deng,Thermovirga,45,0,0,45,2.20E-05,0.00014758
Deng,Thioalkalispira-Sulfurivermis,45,6.97E-05,0.000319311,45,0,0
Deng,Thiobacillus,45,0.00073306,0.003758694,45,7.34E-06,2.10E-05
Deng,Thiomonas,45,0,0,45,1.25E-05,8.39E-05
Deng,Thiothrix,45,0,0,45,2.13E-05,0.000142885
Deng,TM7a,45,2.79E-05,9.73E-05,45,1.47E-06,9.86E-06
Deng,TM7x,45,6.02E-05,0.000126785,45,8.29E-05,0.000101965
Deng,Tolumonas,45,1.25E-05,6.91E-05,45,1.47E-06,9.86E-06
Deng,TPD-58,45,0,0,45,1.10E-05,7.38E-05
Deng,Treponema,45,3.16E-05,0.000100623,45,1.10E-05,1.86E-05
Deng,Trichococcus,45,8.15E-05,0.000211979,45,7.34E-07,4.92E-06
Deng,Truepera,45,4.40E-06,1.51E-05,45,5.14E-06,2.22E-05
Deng,Tumebacillus,45,9.47E-05,0.000259607,45,0,0
Deng,Turicibacter,45,0.001751567,0.003449298,45,0.000408723,0.00079625
Deng,Tychonema_CCAP_1459-11B,45,0,0,45,1.47E-06,9.86E-06
Deng,Tyzzerella,45,0.001965835,0.004039325,45,0.000990622,0.001679459
Deng,UBA1819,45,0.000868078,0.001927837,45,0.001273133,0.001825671
Deng,UCG-002,45,0.0024949,0.004060261,45,0.0012746,0.003019544
Deng,UCG-003,45,0.000790296,0.00119086,45,0.000146025,0.000495065
Deng,UCG-004,45,6.60E-06,2.50E-05,45,5.28E-05,8.25E-05
Deng,UCG-005,45,0.000906236,0.002268647,45,0.000372767,0.00110409
Deng,UCG-008,45,7.34E-06,3.58E-05,45,7.34E-06,4.45E-05
Deng,UCG-009,45,2.94E-05,8.39E-05,45,5.87E-06,3.09E-05
Deng,UCG-012,45,1.47E-06,6.91E-06,45,0,0
Deng,Uruburuella,45,0,0,45,2.05E-05,0.000137518
Deng,UTBCD1,45,3.23E-05,9.12E-05,45,2.20E-06,1.48E-05
Deng,UTCFX1,45,1.91E-05,5.47E-05,45,0,0
Deng,Vagococcus,45,7.34E-07,4.92E-06,45,2.20E-06,1.09E-05
Deng,Vampirovibrio,45,1.47E-06,9.86E-06,45,0,0
Deng,Varibaculum,45,7.34E-07,4.92E-06,45,2.20E-06,1.48E-05
Deng,Veillonella,45,0.004058615,0.015085718,45,0.000604646,0.000788449
Deng,Vibrio,45,3.82E-05,0.000197221,45,0,0
Deng,Victivallis,45,4.40E-06,2.50E-05,45,0,0
Deng,Virgisporangium,45,7.34E-07,4.92E-06,45,0,0
Deng,Vogesella,45,3.52E-05,0.000183805,45,0,0
Deng,WCHB1-32,45,0.000104933,0.000350168,45,0,0
Deng,Weissella,45,7.34E-05,0.000240825,45,3.52E-05,8.72E-05
Deng,Woeseia,45,1.61E-05,5.21E-05,45,7.34E-07,4.92E-06
Deng,Xanthobacter,45,2.35E-05,0.000103306,45,3.67E-06,2.46E-05
Deng,YC-ZSS-LKJ147,45,4.40E-06,1.81E-05,45,0,0
Deng,Yoonia-Loktanella,45,8.81E-06,5.43E-05,45,0,0
Deng,Youngiibacter,45,3.82E-05,8.79E-05,45,0,0
Kang,[Clostridium],23,0,0,21,3.57E-05,0.000164
Kang,[Eubacterium],23,0.0002148,0.0003868,21,0.001581,0.003885
Kang,[Prevotella],23,0.000746,0.0035775,21,0,0
Kang,[Ruminococcus],23,0.0012307,0.0025739,21,0.00135,0.001359
Kang,02d06,23,0.0007432,0.0025187,21,0.000681,0.001247
Kang,1-68,23,2.51E-05,7.63E-05,21,3.89E-05,0.000106
Kang,Abiotrophia,23,2.38E-06,1.14E-05,21,1.17E-05,2.59E-05
Kang,Acidaminococcus,23,0.0001476,0.0007078,21,0,0
Kang,Acinetobacter,23,0,0,21,9.84E-06,3.11E-05
Kang,Actinobacillus,23,7.14E-06,3.43E-05,21,7.94E-06,2.95E-05
Kang,Actinomyces,23,7.66E-06,2.11E-05,21,4.15E-05,9.43E-05
Kang,Adlercreutzia,23,4.54E-05,9.38E-05,21,0.000177,0.000636
Kang,Akkermansia,23,0.0354844,0.1444454,21,0.024295,0.05091
Kang,Alistipes,23,0.0003681,0.0005933,21,0.00018,0.00023
Kang,Anaerococcus,23,4.57E-06,2.19E-05,21,3.30E-05,0.000135
Kang,Anaerostipes,23,0.0023452,0.0073932,21,0.001375,0.001504
Kang,Anaerotruncus,23,0.000139,0.000181,21,0.000217,0.000299
Kang,Bacteroides,23,0.4111238,0.2615499,21,0.257706,0.161289
Kang,Barnesiella,23,2.34E-05,7.97E-05,21,0.000121,0.000196
Kang,Bifidobacterium,23,0.0406622,0.0945514,21,0.014647,0.018148
Kang,Bilophila,23,0.0010362,0.0016834,21,0.000776,0.000892
Kang,Blautia,23,0.0058304,0.0087789,21,0.006606,0.005576
Kang,Bulleidia,23,3.50E-06,1.68E-05,21,0.000136,0.000625
Kang,Butyricicoccus,23,0.0004211,0.0007171,21,0.00108,0.001858
Kang,Butyricimonas,23,0.0002042,0.0004604,21,0.00037,0.000642
Kang,Campylobacter,23,6.99E-06,2.32E-05,21,1.55E-05,4.18E-05
Kang,Catenibacterium,23,0,0,21,1.33E-05,6.08E-05
Kang,cc_115,23,0,0,21,6.92E-06,3.17E-05
Kang,Christensenella,23,6.88E-05,0.0002662,21,0.000146,0.00027
Kang,Cloacibacillus,23,0,0,21,0,0
Kang,Clostridium,23,0.0006,0.0019,21,0.0014,0.0067
Kang,Collinsella,23,0.005529,0.0224405,21,0.000331,0.000929
Kang,Coprobacillus,23,8.39E-05,0.0002039,21,1.71E-05,4.48E-05
Kang,Coprococcus,23,0.0095536,0.0226329,21,0.014844,0.017018
Kang,Cupriavidus,23,3.56E-06,1.71E-05,21,0,0
Kang,Dehalobacterium,23,3.63E-05,0.0001232,21,6.71E-05,0.000143
Kang,Desulfovibrio,23,0.0001302,0.0006246,21,0.000402,0.001035
Kang,Dialister,23,0.0077571,0.0207732,21,0.006413,0.010021
Kang,Dorea,23,0.001055,0.0026026,21,0.000634,0.001078
Kang,Eggerthella,23,4.41E-05,7.91E-05,21,8.97E-06,4.11E-05
Kang,Enterobacter,23,0.0009621,0.0029329,21,0.002262,0.005731
Kang,Enterococcus,23,0.0001,0.0003,21,0,0.0001
Kang,Escherichia,23,0.0069697,0.0241322,21,0.019221,0.060224
Kang,Faecalibacterium,23,0.0395156,0.0701477,21,0.108269,0.068968
Kang,Finegoldia,23,0,0,21,1.87E-05,5.31E-05
Kang,Fusobacterium,23,0.0003002,0.0014189,21,0.000496,0.001546
Kang,Gallicola,23,3.50E-06,1.68E-05,21,7.08E-06,3.24E-05
Kang,Gemella,23,4.80E-06,2.30E-05,21,7.79E-06,3.57E-05
Kang,Granulicatella,23,2.93E-05,6.64E-05,21,2.12E-05,9.73E-05
Kang,Haemophilus,23,2.80E-05,9.46E-05,21,0.000809,0.001639
Kang,Holdemania,23,0.0010468,0.0013592,21,0.000451,0.000474
Kang,Klebsiella,23,2.53E-05,7.84E-05,21,3.28E-05,0.00012
Kang,Lachnobacterium,23,0.0004615,0.0007447,21,0.000921,0.001851
Kang,Lachnospira,23,0.020184,0.0311259,21,0.013022,0.034877
Kang,Lactobacillus,23,0.0001643,0.0005329,21,1.09E-05,3.60E-05
Kang,Lactococcus,23,0,0,21,1.94E-05,4.94E-05
Kang,Leptotrichia,23,9.07E-06,4.35E-05,21,0,0
Kang,Leuconostoc,23,0,0,21,6.96E-06,2.47E-05
Kang,Megamonas,23,0,0,21,0.000779,0.002872
Kang,Megasphaera,23,0.0001381,0.0006625,21,4.56E-05,0.000173
Kang,Mitsuokella,23,0.0003434,0.0016468,21,0,0
Kang,Mogibacterium,23,1.53E-05,4.23E-05,21,2.10E-06,9.62E-06
Kang,Odoribacter,23,0.0013201,0.001977,21,0.004572,0.007184
Kang,Oribacterium,23,0,0,21,1.42E-05,6.49E-05
Kang,Oscillospira,23,0.0360511,0.0295411,21,0.031267,0.024589
Kang,Oxalobacter,23,4.80E-06,2.30E-05,21,1.37E-05,4.63E-05
Kang,Parabacteroides,23,0.0252537,0.032829,21,0.027244,0.039758
Kang,Paraprevotella,23,0.0117853,0.0375822,21,0.001736,0.003527
Kang,Parvimonas,23,0,0,21,0.000401,0.001768
Kang,Peptoniphilus,23,6.52E-05,0.0001553,21,0.000248,0.000852
Kang,Peptostreptococcus,23,0,0,21,1.26E-05,5.77E-05
Kang,ph2,23,0,0,21,1.05E-05,3.33E-05
Kang,Phascolarctobacterium,23,0.010701,0.0194126,21,0.014393,0.021529
Kang,Prevotella,23,0.0187923,0.0616111,21,0.085863,0.16816
Kang,Proteus,23,0.0003814,0.0018293,21,0,0
Kang,Pseudobutyrivibrio,23,2.24E-05,5.97E-05,21,5.26E-06,1.85E-05
Kang,Pseudomonas,23,7.14E-06,3.43E-05,21,0,0
Kang,Pseudoramibacter_Eubacterium,23,0.0003872,0.0014665,21,3.19E-05,0.000106
Kang,Ralstonia,23,1.78E-05,4.52E-05,21,2.64E-05,6.96E-05
Kang,rc4-4,23,1.68E-05,8.05E-05,21,4.17E-05,0.000142
Kang,RFN20,23,0,0,21,1.92E-05,8.81E-05
Kang,Roseburia,23,0.0033653,0.0086538,21,0.013551,0.028033
Kang,Rothia,23,6.72E-06,2.33E-05,21,0,0
Kang,Ruminococcus,23,0.0232937,0.0275502,21,0.022919,0.032571
Kang,Sarcina,23,1.43E-05,6.85E-05,21,0,0
Kang,Scardovia,23,0,0,21,3.28E-06,1.51E-05
Kang,Shigella,23,5.28E-05,0.0001445,21,6.73E-05,0.00022
Kang,Slackia,23,7.00E-06,3.36E-05,21,0,0
Kang,SMB53,23,0.0047051,0.0142039,21,0.002022,0.003037
Kang,Streptococcus,23,0.002019,0.0055939,21,0.003153,0.006905
Kang,Sutterella,23,0.0101246,0.0133234,21,0.008843,0.015207
Kang,Turicibacter,23,5.81E-05,0.0001608,21,0.000264,0.000581
Kang,Varibaculum,23,0,0,21,1.56E-05,7.14E-05
Kang,Veillonella,23,0.0019646,0.0081421,21,0.003934,0.012012
Kang,WAL_1855D,23,0.0003506,0.0014739,21,0.000609,0.001756
Kang2,Actinomycetaceae.Actinomyces,19,0.0002253,0.0003717,20,0.000227,0.000287
Kang2,Actinomycetaceae.Varibaculum,19,0.000031,8.21E-05,20,0.000194,0.000796
Kang2,Aerococcaceae.Abiotrophia,19,1.52E-05,3.92E-05,20,0,0
Kang2,Alcaligenaceae.Parasutterella,19,0.0120945,0.0328819,20,0.000596,0.001148
Kang2,Alcaligenaceae.Sutterella,19,0.0002706,0.0009788,20,0.008852,0.029265
Kang2,Alcaligenaceae.unknown_genus,19,9.58E-06,3.02E-05,20,1.45E-05,2.67E-05
Kang2,Bacillaceae.Bacillus,19,1.35E-05,5.90E-05,20,6.18E-05,0.000208
Kang2,Bacteroidaceae.Bacteroides,19,0.1796184,0.1717346,20,0.130942,0.11031
Kang2,Bifidobacteriaceae.Bifidobacterium,19,0.0840143,0.164621,20,0.070502,0.10431
Kang2,Bifidobacteriaceae.unknown_genus,19,0.0002253,0.0003359,20,0.000127,0.000151
Kang2,Campylobacteraceae.Campylobacter,19,0.000002,8.72E-06,20,1.95E-05,6.89E-05
Kang2,Carnobacteriaceae.Granulicatella,19,0.0001439,0.0003432,20,7.43E-05,6.43E-05
Kang2,Caulobacteraceae.Brevundimonas,19,4.32E-06,1.30E-05,20,4.70E-06,1.45E-05
Kang2,Chloroplast.Streptophyta,19,0.0006316,0.0018193,20,0.000426,0.000943
Kang2,Clostridiaceae.Clostridium,19,0.0010374,0.0018153,20,0.000904,0.001727
Kang2,Clostridiaceae.Sarcina,19,4.85E-05,0.0001885,20,6.77E-05,0.000303
Kang2,Clostridiaceae.unknown_genus,19,0.0001733,0.0002972,20,0.00046,0.001749
Kang2,Comamonadaceae.Acidovorax,19,9.90E-06,1.80E-05,20,2.23E-05,4.93E-05
Kang2,Comamonadaceae.Delftia,19,1.45E-05,4.66E-05,20,7.43E-05,0.00029
Kang2,Comamonadaceae.Hydrogenophaga,19,7.58E-06,2.27E-05,20,7.85E-06,3.51E-05
Kang2,Comamonadaceae.unknown_genus,19,3.95E-06,1.25E-05,20,2.20E-06,9.84E-06
Kang2,Coriobacteriaceae.Asaccharobacter,19,0.00046,0.0010347,20,0.000418,0.00058
Kang2,Coriobacteriaceae.Atopobium,19,1.29E-05,2.79E-05,20,5.43E-05,0.00011
Kang2,Coriobacteriaceae.Collinsella,19,0.0060214,0.0101794,20,0.017727,0.039447
Kang2,Coriobacteriaceae.Eggerthella,19,0.0017962,0.0026924,20,0.000366,0.00055
Kang2,Coriobacteriaceae.Gordonibacter,19,0.0006213,0.0009738,20,0.000718,0.001413
Kang2,Coriobacteriaceae.Olsenella,19,0,0,20,2.92E-05,7.02E-05
Kang2,Coriobacteriaceae.Paraeggerthella,19,4.95E-06,2.16E-05,20,8.55E-06,2.09E-05
Kang2,Coriobacteriaceae.Slackia,19,0.0020246,0.0082705,20,0.000444,0.001835
Kang2,Coriobacteriaceae.unknown_genus,19,0.0003854,0.0004044,20,0.001689,0.002474
Kang2,Corynebacteriaceae.Corynebacterium,19,1.52E-05,3.63E-05,20,0.000347,0.001435
Kang2,Desulfovibrionaceae.Desulfocurvus,19,0,0,20,8.35E-06,2.26E-05
Kang2,Desulfovibrionaceae.Desulfovibrio,19,0.0001485,0.0004507,20,0.002311,0.00405
Kang2,Desulfovibrionaceae.Lawsonia,19,8.95E-06,2.39E-05,20,2.23E-05,4.29E-05
Kang2,Desulfovibrionaceae.unknown_genus,19,0.0001587,0.0003079,20,0.000292,0.000488
Kang2,Enterobacteriaceae.Citrobacter,19,0.0026027,0.0090439,20,0.003855,0.008824
Kang2,Enterobacteriaceae.Dickeya,19,7.58E-06,2.46E-05,20,0.00026,0.001078
Kang2,Enterobacteriaceae.Enterobacter,19,0.0012869,0.0031491,20,0.005044,0.016892
Kang2,Enterobacteriaceae.Escherichia/Shigella,19,0.006421,0.0240938,20,0.015856,0.028664
